"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35"
"823","芝士烩波士顿龙虾","豌豆薯仔猪骨汤","焖猪手","谷稻小庄 ","桂圆肉红豆八宝饭",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","芝士烩波士顿龙虾","焖猪手","芹菜炒腰花","自制猪肉脯","冰糖红豆薏米粥","谷稻小庄 ","红酒炖羊肉","五色糯米饭(七色)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","芝士烩波士顿龙虾","香酥两吃大虾","法国波尔多AOC干红葡萄酒原","冰糖红豆薏米粥","凉拌萝卜丝","美妙绝伦之白莲花",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","芝士烩波士顿龙虾","谷稻小庄 ","皮蛋瘦肉粥","大蒜苋菜","红酒炖羊肉",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","芝士烩波士顿龙虾","清蒸海鱼","爆炒猪肝","凉拌菠菜","53度茅台","山药养生粥","葱姜炒蟹",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","剁椒鱼头","清蒸蝶鱼","培根紫菜卷","凉拌海带豆芽紫菜","啤酒鸭","五香酱驴肉 ","独家薄荷鲜虾牛肉卷 ","爆炒双丝","番茄炖牛腩 ","葱油凉拌藕片","酸辣藕丁","美妙绝伦之白莲花","糖醋蕃茄溜青花","五彩豆","谷稻小庄 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","香酥两吃大虾","清蒸海鱼","谷稻小庄 ","辣炒鱿鱼","凉拌蒜蓉西兰花","豌豆薯仔猪骨汤","美妙绝伦之白莲花",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","麻辣小龙虾","番茄炖牛腩 ","番茄甘蓝","意文柠檬汁 ","一品香酥藕","冰糖红豆薏米粥",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","香辣腐乳炒虾","自制猪肉脯","芹菜炒腰花","山药养生粥","辣炒鱿鱼","清蒸海鱼","谷稻小庄 ","凉拌菠菜","孜然羊排","南瓜芝士包","鱼香肉丝拌面","黑米恋上葡萄","照烧鸡腿 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","麻辣小龙虾","姜葱炒花蟹","培根花菜","五色糯米饭(七色)","干锅田鸡","木须豌豆","黄尾袋鼠西拉子红葡萄酒","哈尔滨啤酒罐装","葱油凉拌藕片","黄花菜炒木耳","番茄炖牛腩 ","皮蛋瘦肉粥","蒜香辣花甲","葡萄奶酥(超酥香的饼干)","爆炒双丝","红酒土豆烧鸭腿 ","桂圆枸杞鸽子汤",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","香酥两吃大虾","自制猪肉脯","水煮鱼","剁椒鱼头","小米南瓜粥","凉拌蒜蓉西兰花","红酒炖羊肉","凉拌菠菜","皮蛋瘦肉粥","冰糖红豆薏米粥","辣炒鱿鱼","大理石奶油蛋糕","南瓜枸杞小饼干","番茄炖牛腩 ","紫薯面包卷","蒙古烤羊腿 ","核桃葡萄干土司","清爽拌凉面","鱼香肉丝拌面","独家薄荷鲜虾牛肉卷 ","五色糯米饭(七色)","黑米恋上葡萄",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","香辣腐乳炒虾","水煮鱼","番茄有机花菜","意文柠檬汁 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","香酥两吃大虾","豌豆薯仔猪骨汤","焖猪手","爆炒猪肝","剁椒鱼头","自制猪肉脯","辣炒鱿鱼","芹菜炒腰花","美妙绝伦之白莲花","凉拌菠菜",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","焖猪手","香酥两吃大虾","爆炒猪肝","自制猪肉脯","芹菜炒腰花","辣炒鱿鱼","剁椒鱼头","凉拌菠菜","红酒炖羊肉","谷稻小庄 ","干锅田鸡","香烤牛排 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","香酥两吃大虾","焖猪手","豌豆薯仔猪骨汤","爆炒猪肝","芹菜炒腰花","辣炒鱿鱼","剁椒鱼头","凉拌菠菜","路易拉菲红酒干红","蒜香辣花甲",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","香酥两吃大虾","自制猪肉脯","焖猪手","豌豆薯仔猪骨汤","芹菜炒腰花","辣炒鱿鱼","剁椒鱼头","水煮鱼","农夫山泉NFC果汁100%橙汁","蒙古烤羊腿 ","凉拌菠菜","美妙绝伦之白莲花",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","麻辣小龙虾","蒙古烤羊腿 ","辣炒鱿鱼","芹菜炒腰花","凉拌菠菜","爆炒猪肝","香烤牛排 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","爆炒猪肝","豌豆薯仔猪骨汤","焖猪手","麻辣小龙虾","芹菜炒腰花","辣炒鱿鱼","香烤牛排 ","蒙古烤羊腿 ","水煮鱼","自制猪肉脯","纸杯蛋糕","谷稻小庄 ","哈尔滨啤酒罐装"," 北冰洋汽水 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","酸辣藕丁","蒜香辣花甲","番茄有机花菜","意文柠檬汁 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","辣炒鱿鱼","香菇鹌鹑蛋","青炒扁豆","黄尾袋鼠西拉子红葡萄酒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","麻辣小龙虾","杭椒鸡珍","番茄炖秋葵","辣炒田螺","独家薄荷鲜虾牛肉卷 ","糖醋蕃茄溜青花","谷稻小庄 ","法国波尔多AOC干红葡萄酒原","自制猪肉脯","山药养生粥","五色糯米饭(七色)","桂圆枸杞鸽子汤","凉拌蒜蓉西兰花","大蒜苋菜","姜葱炒花蟹",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","避风塘炒蟹","蒜香辣花甲","花蛤蒸蛋","意文柠檬汁 ","番茄甘蓝","黄尾袋鼠西拉子红葡萄酒","酸辣藕丁","皮蛋瘦肉粥","西瓜胡萝卜沙拉","糖醋蕃茄溜青花",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","芝士烩波士顿龙虾","豌豆薯仔猪骨汤","焖猪手","爆炒猪肝","芹菜炒腰花","自制猪肉脯","辣炒鱿鱼","剁椒鱼头","凉拌菠菜","红酒炖羊肉","美妙绝伦之白莲花","蒙古烤羊腿 ","孜然羊排",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","香酥两吃大虾","爆炒猪肝","焖猪手","自制猪肉脯","剁椒鱼头","芹菜炒腰花","谷稻小庄 ","辣炒鱿鱼","白胡椒胡萝卜羊肉汤","大蒜苋菜","孜然羊排","香菇鹌鹑蛋","不加一滴油的酸奶蛋糕","蒜香辣花甲","大理石奶油蛋糕","黄尾袋鼠西拉子红葡萄酒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","香酥两吃大虾","焖猪手","豌豆薯仔猪骨汤","爆炒猪肝","自制猪肉脯","凉拌菠菜","芹菜炒腰花","大理石奶油蛋糕","孜然羊排",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","焖猪手","豌豆薯仔猪骨汤","油焖麻辣虾","自制猪肉脯","谷稻小庄 ","凉拌菠菜","辣炒鱿鱼","芹菜炒腰花","农夫山泉NFC果汁100%橙汁","剁椒鱼头"," 北冰洋汽水 ","姜葱炒花蟹","蒙古烤羊腿 ","蒜香辣花甲","辣炒海带丝","葱油凉拌藕片",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","香酥两吃大虾","自制猪肉脯","焖猪手","谷稻小庄 ","凉拌菠菜","白胡椒胡萝卜羊肉汤",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","香酥两吃大虾","倒立蒸梭子蟹","谷稻小庄 ","美妙绝伦之白莲花","辣炒鱿鱼","剁椒鱼头","爆炒鳝碌"," 北冰洋汽水 ","酸辣藕丁","蒜香包","农夫山泉NFC果汁100%橙汁","蛋挞","葡萄奶酥(超酥香的饼干)","西瓜胡萝卜沙拉","孜然羊排","蒙古烤羊腿 ","香辣爆羊肝 ","水煮鱼","凉拌菠菜","鱼香肉丝拌面","黄花菜炒木耳","豌豆薯仔猪骨汤",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","鲜美鳝鱼","凉拌海带豆芽紫菜","重庆特色油烧兔","牛尾汤","香辣爆羊肝 ","拌土豆丝","金玉良缘","53度茅台","谷稻小庄 ","西瓜胡萝卜沙拉","五色糯米饭(七色)","黄油曲奇饼干","葡萄奶酥(超酥香的饼干)","清爽拌凉面","广式虾仁肠粉","土豆西红柿汤面","香辣腐乳炒虾",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","蒜香辣花甲","培根紫菜卷","番茄蛋汤","番茄甘蓝","哈尔滨啤酒罐装",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","核桃葡萄干土司","爆炒鸡翅","辣炒田螺","紫薯面包卷","白胡椒胡萝卜羊肉汤","百里香奶油烤红酒牛肉","打卤面","鱼香肉丝拌面","路易拉菲红酒干红","黄花菜炒木耳","培根花菜","泡椒凤爪 ","皮蛋瘦肉粥",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","避风塘炒蟹","拌土豆丝","香辣爆羊肝 "," 北冰洋汽水 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","冰镇花螺","爆炒猪肝","木须豌豆","桂圆枸杞鸽子汤","青炒扁豆","法国波尔多AOC干红葡萄酒原","番茄有机花菜","老式面包","山药养生粥","蒜香包","酸辣汤面","黑米恋上葡萄","孜然羊排","桂圆肉红豆八宝饭","水煮鱼",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","白胡椒胡萝卜羊肉汤","香酥两吃大虾","芝麻烤紫菜","杭椒鸡珍","豌豆薯仔猪骨汤","谷稻小庄 ","美妙绝伦之白莲花","凉拌菠菜","纸杯蛋糕","五色糯米饭(七色)","西瓜胡萝卜沙拉","辣炒鱿鱼",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","美妙绝伦之白莲花","清蒸海鱼","快炒黄鳝","清炒菊花菜","张裕葡萄酒张裕赤霞珠干红 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","麻辣小龙虾","芹菜炒腰花","皮蛋瘦肉粥",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","香酥两吃大虾","爆炒猪肝","谷稻小庄 ","凉拌菠菜",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","蒙古烤羊腿 ","西瓜胡萝卜沙拉","香菇鹌鹑蛋","意文柠檬汁 ","打卤面","清爽拌凉面",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","姜葱炒花蟹","爆炒猪肝","辣炒鱿鱼","葱姜炒蟹","凉拌菠菜",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","盘蟹蒸蛋","香辣爆羊肝 ","爆炒鳝碌","核桃葡萄干土司","番茄炖牛腩 ","重庆特色油烧兔","土豆西红柿汤面","桂圆肉红豆八宝饭","泡椒凤爪 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","芝士烩波士顿龙虾","剁椒鱼头","培根紫菜卷","芝麻烤紫菜","番茄蛋汤","啤酒鸭","凉拌菠菜","大蒜苋菜","爆炒双丝","52度泸州老窖 ","谷稻小庄 ","咖啡奶香面包","西瓜胡萝卜沙拉","牛奶卷","五色糯米饭(七色)","小米南瓜粥","冰糖红豆薏米粥","牛肉鸡蛋肠粉"," 北冰洋汽水 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","麻辣小龙虾","芝士烩波士顿龙虾","香酥两吃大虾","路易拉菲红酒干红","蒙古烤羊腿 ","芹黄鳝丝","重庆特色油烧兔",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","辣炒海带丝","香烤牛排 ","皮蛋瘦肉粥","豌豆薯仔猪骨汤","葡萄奶酥(超酥香的饼干)","酸辣藕丁",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","盘蟹蒸蛋","清蒸蝶鱼","牛尾汤","白胡椒胡萝卜羊肉汤","金玉良缘","番茄炖秋葵","谷稻小庄 ","咖啡奶香面包","牛肉鸡蛋肠粉","小炒羊腰 ","美妙绝伦之白莲花",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","剁椒鱼头","蒙古烤羊腿 ","香辣爆羊肝 ","泡椒凤爪 ","凉拌菠菜","炝炒大白菜"," 北冰洋汽水 ","酸辣藕丁","酸辣汤面",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","青岛啤酒罐装","法国波尔多AOC干红葡萄酒原","农夫山泉NFC果汁100%橙汁","麻辣小龙虾","牛奶卷","黄花菜炒木耳","糖醋蕃茄溜青花","辣炒花蛤","辣炒海带丝","辣炒鱿鱼","爆炒鸡翅","避风塘炒蟹","酸辣藕丁","凉拌蒜蓉西兰花","冰糖红豆薏米粥",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","姜葱炒花蟹","水煮鱼","桂圆枸杞鸽子汤","糖醋蕃茄溜青花","意文柠檬汁 ","蒜香辣花甲","五色糯米饭(七色)","黄尾袋鼠西拉子红葡萄酒","葡萄奶酥(超酥香的饼干)","凉拌海带豆芽紫菜","大蒜苋菜",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","香酥两吃大虾","自制猪肉脯","香菇鹌鹑蛋","酸辣藕丁","凉拌菠菜","山药养生粥","五色糯米饭(七色)","肉丁茄子","番茄有机花菜","花蛤蒸蛋","红酒土豆烧鸭腿 ","蒜蓉生蚝","50度古井贡酒","意文柠檬汁 ","独家薄荷鲜虾牛肉卷 ","咖啡奶香面包","番茄炖秋葵",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","美妙绝伦之白莲花","爆炒双丝"," 北冰洋汽水 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","芝士烩波士顿龙虾","自制猪肉脯","爆炒猪肝","芹菜炒腰花","焖猪手","豌豆薯仔猪骨汤","谷稻小庄 ","清蒸海鱼","冰糖红豆薏米粥","凉拌菠菜","炝炒大白菜","大蒜苋菜","美妙绝伦之白莲花","五色糯米饭(七色)","凉拌蒜蓉西兰花",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876"," 北冰洋汽水 ","姜葱炒花蟹","谷稻小庄 ","番茄甘蓝","水煮鱼","爆炒双丝","自制猪肉脯","冰镇花螺","木须豌豆","广式虾仁肠粉","黄尾袋鼠西拉子红葡萄酒","南瓜枸杞小饼干","香菇鸡肉粥",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","香烤牛排 ","炝炒大白菜","凉拌蒜蓉西兰花","谷稻小庄 ","木须豌豆",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","香酥两吃大虾","爆炒猪肝","焖猪手","芹菜炒腰花","凉拌菠菜","凉拌蒜蓉西兰花","五色糯米饭(七色)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","芝士烩波士顿龙虾","焖猪手","自制猪肉脯","香菇鸡肉粥","芹菜炒腰花","辣炒鱿鱼","清蒸海鱼","小米南瓜粥"," 北冰洋汽水 ","露露无糖杏仁露","水煮鱼","剁椒鱼头","葱姜炒蟹","大理石奶油蛋糕","核桃葡萄干土司","拌土豆丝","52度泸州老窖 ","爆炒双丝",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","清蒸蝶鱼","芝士烩波士顿龙虾","孜然羊排","番茄甘蓝","拌土豆丝","培根花菜","黄花菜炒木耳","谷稻小庄 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","香酥两吃大虾","自制猪肉脯","不加一滴油的酸奶蛋糕","50度古井贡酒","黑米恋上葡萄","焖猪手","芹菜炒腰花","倒立蒸梭子蟹","大蒜苋菜","大理石奶油蛋糕","芝士烩波士顿龙虾",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","倒立蒸梭子蟹","剁椒鱼头","大蒜苋菜","凉拌蒜蓉西兰花","肉丁茄子","番茄炖秋葵","美妙绝伦之白莲花","金玉良缘","50度古井贡酒",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","姜葱炒花蟹","辣炒花蛤","油焖麻辣虾","剁椒鱼头","葱油凉拌藕片","老式面包","青岛啤酒罐装","肉丁茄子","黑米恋上葡萄","超人气广式肠粉","糖醋蕃茄溜青花","桂圆枸杞鸽子汤","法国波尔多AOC干红葡萄酒原","蛋挞","清炒菊花菜","番茄炖秋葵",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","芝士烩波士顿龙虾","豌豆薯仔猪骨汤","焖猪手","爆炒猪肝","香酥两吃大虾","油焖麻辣虾","香菇鹌鹑蛋","自制猪肉脯","不加一滴油的酸奶蛋糕","芹菜炒腰花","皮蛋瘦肉粥","山药养生粥","52度泸州老窖 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","辣炒鱿鱼","凉拌菠菜","炝炒大白菜"," 北冰洋汽水 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","油焖麻辣虾","自制猪肉脯","冰糖红豆薏米粥","水煮鱼","谷稻小庄 ","凉拌蒜蓉西兰花","紫薯面包卷","鱼香肉丝拌面",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","芹菜炒腰花","芝士烩波士顿龙虾","爆炒猪肝","凉拌菠菜","焖猪手","自制猪肉脯","小米南瓜粥","香菇鸡肉粥","清蒸海鱼","剁椒鱼头","牛尾汤","凉拌蒜蓉西兰花","谷稻小庄 ","香酥两吃大虾","五色糯米饭(七色)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","爆炒双丝","蒜蓉生蚝","焖猪手","番茄甘蓝","美妙绝伦之白莲花","凉拌萝卜丝","谷稻小庄 ","五色糯米饭(七色)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","自制猪肉脯","芝士烩波士顿龙虾","辣炒鱿鱼","清蒸海鱼","金玉良缘","水煮鱼","白斩鸡","照烧鸡腿 ","培根紫菜卷","五彩藕苗","葱油凉拌藕片","意文柠檬汁 ","谷稻小庄 ","鸡蛋、肉末肠粉","超人气广式肠粉","黄尾袋鼠西拉子红葡萄酒","核桃葡萄干土司",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","焖猪手","芝士烩波士顿龙虾","爆炒猪肝","芹菜炒腰花","自制猪肉脯","清蒸蝶鱼","辣炒鱿鱼","清蒸海鱼","山药养生粥","谷稻小庄 ","大蒜苋菜","炝炒大白菜","美妙绝伦之白莲花","桂圆肉红豆八宝饭",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","香酥两吃大虾","自制猪肉脯","清蒸蝶鱼","百里香奶油烤红酒牛肉","芝士烩波士顿龙虾","52度泸州老窖 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","清蒸蝶鱼","番茄有机花菜","蒙古烤羊腿 ","金玉良缘","意文柠檬汁 ","清爽拌凉面",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","芝士烩波士顿龙虾","焖猪手","皮蛋瘦肉粥","谷稻小庄 ","美妙绝伦之白莲花","桂圆肉红豆八宝饭",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","芝士烩波士顿龙虾","豌豆薯仔猪骨汤","焖猪手","自制猪肉脯","拌土豆丝",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","香酥两吃大虾","水煮鱼","蒙古烤羊腿 ","白斩鸡","美妙绝伦之白莲花","清炒菊花菜","金玉良缘","肉丁茄子","38度剑南春 ","五色糯米饭(七色)","五香酱驴肉 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","芝士烩波士顿龙虾","焖猪手","自制猪肉脯","芹菜炒腰花","辣炒鱿鱼","冰糖红豆薏米粥","剁椒鱼头","谷稻小庄 ","炝炒大白菜","蒙古烤羊腿 ","五色糯米饭(七色)","凉拌菠菜","香辣腐乳炒虾","酸辣汤面","爆炒猪肝",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","香辣腐乳炒虾","芹菜炒腰花","自制猪肉脯","皮蛋瘦肉粥","小米南瓜粥","冰糖红豆薏米粥","辣炒鱿鱼","谷稻小庄 ","五香酱驴肉 ","水煮鱼","五色糯米饭(七色)","黄花菜炒木耳","鱼香肉丝拌面","独家薄荷鲜虾牛肉卷 ","清爽拌凉面","清炒菊花菜","番茄有机花菜","培根紫菜卷",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","芝士烩波士顿龙虾","皮蛋瘦肉粥","香菇鸡肉粥",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","花蛤蒸蛋","五彩豆","孜然羊排","爆炒猪肝","照烧鸡腿 ","油焖麻辣虾","番茄炖牛腩 ","五彩藕苗","大蒜苋菜","西瓜胡萝卜沙拉","香菇鹌鹑蛋"," 42度海之蓝","爆炒双丝",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
